#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2014-10-02T14:41:51 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
#
#
#Coosys J2000: eq_FK5 J2000
#INFO votable-version=1.99+ (14-Oct-2013)
#INFO -ref=VIZ542d63fe1e03
#INFO -out.max=unlimited
#INFO queryParameters=13
#-oc.form=sexa
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/A+A/543/A98&tab:{J/A+A/543/A98/veloc}&tab:{J/A+A/543/A98/photom}&key:source=J/A+A/543/A98/veloc&key:source=J/A+A/543/A98/photom&HTTPPRM:&&-ref=VIZ542d63fe1e03&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=sexa&-meta.foot=1&-meta=1&-meta.ucd=2&-file=.&-meta=1&-usenav=1&-bmark=POST&
#-source=J/A+A/543/A98/veloc,J/A+A/543/A98/photom
#-order=I
#-out=HJD
#-out=RV
#-out=e_RV
#-out=Int
#-out=e_Int
#
#INFO CatalogsExamined=2
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35430098
#Name: J/A+A/543/A98
#Title: {beta} Gem radial velocity and photometric data (Hatzes+, 2012)
#Table J_A_A_543_A98_veloc:
#Name: J/A+A/543/A98/veloc
#Title: Radial velocities of beta Gem \vizContent{timeSerie}(\wGraph{J/A+A/543/A98/./veloc}{}{velocity curve})
#---Details of Columns:
    HJD (d)    (F13.5) Heliocentric Julian date [ucd=time.epoch]
    RV (m/s)   (F6.2)  Radial velocity [ucd=phys.veloc;pos.heliocentric]
    e_RV (m/s) (F5.2)  rms uncertainty on RV [ucd=stat.error]
------------- ------ -----
2450192.45664  12.01  6.76
2450192.46034  10.36  7.75
2450192.46404  12.05  7.53
2450192.46775  10.91  8.07
2450192.48185  12.40  8.62
2450192.48405  13.05  9.59
2450192.48625   9.63  5.97
2450192.49066   4.68  7.65
2450192.49507   5.11  9.15
2450192.51188  -2.84  9.13
2450192.51408   0.35  7.95
2450192.51628   0.47  7.27
2450192.52070   1.61  8.33
2450192.52517   2.38  7.43
2450192.54123  16.36  6.68
2450192.54373  12.30  7.95
2450192.54923  -0.01  9.58

#Table J_A_A_543_A98_photom:
#Name: J/A+A/543/A98/photom
#Title: Photometry of beta Gem \vizContent{timeSerie}(\wGraph{J/A+A/543/A98/./photom}{}{light curve})
#---Details of Columns:
    HJD (d)      (F13.5) Heliocentric Julian Day [ucd=time.epoch;pos.heliocentric]
    Int (10-3)   (F7.2)  Intensity (in ppt = parts per thousand) [ucd=phot.flux;em.opt;arith.ratio]
    e_Int (10-3) (F6.3)  rms uncertainty on Int [ucd=stat.error]
------------- ------- ------
              Int     e_Int
HJD (d)       (10-3)  (10-3)
------------- ------- ------
2454145.63396 1000.96  0.180
2454145.63425 1000.75  0.180
2454145.63454  999.93  0.180
2454145.63483  999.99  0.180
2454145.63513  999.45  0.180
2454145.63542  999.89  0.180
2454145.63571  999.79  0.180
2454145.63600  999.94  0.180
2454145.63629  999.94  0.180
2454145.63658  999.99  0.180
2454145.63688  999.87  0.180
2454145.63717  999.90  0.180
2454145.63746  999.86  0.180
2454145.63775  999.94  0.180
2454145.63804 1000.10  0.180
2454145.63892 1000.21  0.180
2454145.63921 1000.26  0.180
2454145.63979 1000.45  0.180
2454145.64096  999.52  0.180
2454145.64125  999.66  0.180
2454145.64154  999.40  0.180
2454145.64183  999.82  0.180
2454145.64213  999.92  0.180
2454145.64242  999.70  0.180
2454145.64271 1000.15  0.180
2454145.64300  999.95  0.180
2454145.64329  999.84  0.180
2454145.64358  999.81  0.180
2454145.64388  999.84  0.180
2454145.64417 1000.04  0.180
2454145.64446 1000.23  0.180
2454145.64475  999.60  0.180
2454145.64650  999.25  0.180
2454145.64679 1000.67  0.180
2454145.64738 1000.32  0.180
2454145.64767 1000.40  0.180
2454145.64796 1000.44  0.180
2454145.64825  999.91  0.180
2454145.64854 1000.22  0.180
2454145.64883 1000.10  0.180
2454145.64913 1000.04  0.180
2454145.64942 1000.13  0.180
2454145.64971 1000.45  0.180
2454145.65000 1000.57  0.180
2454145.65029 1000.25  0.180
2454145.65058 1000.10  0.180
2454145.65088 1000.22  0.180
2454145.65117 1000.47  0.180
2454145.65146 1000.25  0.180
2454145.65175 1000.13  0.180
2454145.65204 1000.46  0.180
2454145.65233 1000.27  0.180
2454145.65263 1000.25  0.180
2454145.65292  999.83  0.180
2454145.65321 1000.18  0.180
2454145.65350 1000.24  0.180
2454145.65379 1000.08  0.180
2454145.65408 1000.42  0.180
2454145.65438 1000.34  0.180
2454145.65467 1000.12  0.180
2454145.65496 1000.31  0.180
2454145.65525 1000.17  0.180
2454145.65554 1000.08  0.180
2454145.65583  999.75  0.180
2454145.65613  999.94  0.180
2454145.65642  999.92  0.180
2454145.65671 1000.33  0.180
2454145.65700  999.94  0.180
2454145.65729  999.93  0.180
2454145.65758  999.99  0.180
2454145.65788 1000.13  0.180
2454145.65817 1000.15  0.180
2454145.65846 1000.08  0.180
2454145.65875 1000.36  0.180
2454145.65904 1000.28  0.180
2454145.65933 1000.07  0.180
2454145.65963 1000.01  0.180
2454145.65992 1000.25  0.180
2454145.66021 1000.18  0.180
2454145.66050 1000.39  0.180
2454145.66079 1000.08  0.180
2454145.66108 1000.23  0.180
2454145.66138 1000.19  0.180
2454145.66167 1000.21  0.180
2454145.66196 1000.32  0.180
2454145.66225 1000.36  0.180
2454145.66254 1000.06  0.180
2454145.70196 1000.61  0.180
2454145.70226 1000.54  0.180
2454145.70255 1000.61  0.180
2454145.70284 1000.92  0.180
2454145.70313 1000.55  0.180
2454145.70342 1001.02  0.180
2454145.70371 1000.82  0.180
2454145.70401 1000.92  0.180
2454145.70430 1000.69  0.180
2454145.70459 1000.27  0.180
2454145.70488 1000.35  0.180
2454145.70517 1000.44  0.180
2454145.70546 1000.48  0.180
2454145.70576 1000.56  0.180
2454145.70605 1000.38  0.180
2454145.70634 1001.02  0.180
2454145.70663 1000.14  0.180
2454145.70692 1000.53  0.180
2454145.70721 1000.43  0.180
2454145.70751 1000.65  0.180
2454145.70780 1000.19  0.180
2454145.70809 1000.28  0.180
2454145.70838 1000.53  0.180
2454145.70867 1000.64  0.180
2454145.70926 1000.52  0.180
2454145.70955 1000.64  0.180
2454145.70984 1000.44  0.180
2454145.71013 1000.43  0.180
2454145.71042 1000.61  0.180
2454145.71071 1000.69  0.180
2454145.71101 1000.46  0.180
2454145.71130 1000.74  0.180
2454145.71159 1000.25  0.180
2454145.71188 1000.75  0.180
2454145.71217 1000.71  0.180
2454145.71246 1000.12  0.180
2454145.71276 1000.42  0.180
2454145.71305 1000.43  0.180
2454145.71334 1000.22  0.180
2454145.71363 1000.45  0.180
2454145.71392 1000.20  0.180
2454145.71421 1000.06  0.180
2454145.71451 1000.24  0.180
2454145.71480 1000.00  0.180
2454145.71509 1000.30  0.180
2454145.71538  999.87  0.180
2454145.71567 1000.23  0.180
2454145.71596 1000.19  0.180
2454145.71626 1000.51  0.180
2454145.71655 1000.23  0.180
2454145.71684 1000.41  0.180
2454145.71713 1000.03  0.180
2454145.71742 1000.34  0.180
2454145.71771 1000.53  0.180
2454145.71801  999.73  0.180
2454145.71830  999.82  0.180
2454145.71859 1000.53  0.180
2454145.71888 1000.49  0.180
2454145.71917 1000.04  0.180
2454145.71976 1000.26  0.180
2454145.72005 1000.29  0.180
2454145.72034 1000.45  0.180
2454145.72063  999.88  0.180
2454145.72092 1000.05  0.180
2454145.72121 1000.43  0.180
2454145.72151 1000.59  0.180
2454145.72180  999.94  0.180
2454145.72209 1000.30  0.180
2454145.72238 1000.21  0.180
2454145.72267 1000.26  0.180
2454145.72296 1000.27  0.180
2454145.72326 1000.34  0.180
2454145.72355 1000.55  0.180
2454145.72384 1000.39  0.180
2454145.72413  999.96  0.180
2454145.72442  999.97  0.180
2454145.72471  999.90  0.180
2454145.72501 1000.17  0.180
2454145.72530 1000.08  0.180
2454145.72559  999.91  0.180
2454145.72588 1000.14  0.180
2454145.72617 1000.58  0.180
2454145.72646 1000.37  0.180
2454145.72676 1000.11  0.180
2454145.72705 1000.25  0.180
2454145.72734  999.94  0.180
2454145.72763 1000.26  0.180
2454145.72792  999.96  0.180
2454145.72821 1000.03  0.180
2454145.72851 1000.09  0.180
2454145.72880  999.79  0.180
2454145.72909 1000.10  0.180
2454145.72938 1000.20  0.180
2454145.77108 1000.51  0.180
2454145.77137 1000.66  0.180
2454145.77166 1000.19  0.180
2454145.77195  999.92  0.180
2454145.77224  999.98  0.180
2454145.77254  999.95  0.180
2454145.77283  999.82  0.180
2454145.77312  999.88  0.180
2454145.77341 1000.00  0.180
2454145.77370  999.81  0.180
2454145.77399 1000.01  0.180
2454145.77429  999.64  0.180
2454145.77458  999.59  0.180
2454145.77487  999.56  0.180
2454145.77516  999.64  0.180
2454145.77545  999.60  0.180
2454145.77574  999.59  0.180
2454145.77604  999.84  0.180
2454145.77633 1000.06  0.180
2454145.77662  999.83  0.180
2454145.77691 1000.03  0.180
2454145.77720  999.67  0.180
2454145.77749  999.81  0.180
2454145.77779 1000.03  0.180
2454145.77808 1000.22  0.180
2454145.77837  999.99  0.180
2454145.77866 1000.05  0.180
2454145.77895  999.71  0.180
2454145.77924  999.78  0.180
2454145.77954  999.97  0.180
2454145.77983 1000.03  0.180
2454145.78012  999.93  0.180
2454145.78041  999.92  0.180
2454145.78070  999.69  0.180
2454145.78099  999.74  0.180
2454145.78129  999.80  0.180
2454145.78158 1000.02  0.180
2454145.78187 1000.00  0.180
2454145.78216  999.89  0.180
2454145.78245  999.68  0.180
2454145.78274 1000.07  0.180
2454145.78304 1000.05  0.180
2454145.78333 1000.04  0.180
2454145.78362 1000.08  0.180
2454145.78391  999.85  0.180
2454145.78420  999.51  0.180
2454145.78449  999.98  0.180
2454145.78479  999.87  0.180
2454145.78508  999.88  0.180
2454145.78537  999.65  0.180
2454145.78566  999.69  0.180
2454145.78595  999.79  0.180
2454145.78624  999.79  0.180
2454145.78654  999.84  0.180
2454145.78683  999.95  0.180
2454145.78712  999.48  0.180
2454145.78741  999.73  0.180
2454145.78770  999.83  0.180
2454145.78799  999.68  0.180
2454145.78829  999.85  0.180
2454145.78858 1000.25  0.180
2454145.78887 1000.25  0.180
2454145.78916  999.87  0.180
2454145.78945  999.83  0.180
2454145.78974  999.72  0.180
2454145.79004  999.76  0.180
2454145.79062 1000.28  0.180
2454145.79091 1000.37  0.180
2454145.79120 1000.20  0.180
2454145.79149  999.72  0.180
2454145.79179  999.82  0.180
2454145.79208  999.69  0.180
2454145.79237 1000.14  0.180
2454145.79266 1000.10  0.180
2454145.79295  999.63  0.180
2454145.79324 1000.02  0.180
2454145.79354 1000.09  0.180
2454145.79383  999.61  0.180
2454145.79412  999.86  0.180
2454145.79441  999.78  0.180
2454145.79470  999.75  0.180
2454145.79499  999.76  0.180
2454145.79529 1000.06  0.180
2454145.79558 1000.27  0.180
2454145.79587 1000.25  0.180
2454145.79616 1000.25  0.180
2454145.79645 1000.09  0.180
2454145.79674 1000.01  0.180
2454145.79704 1000.16  0.180
2454145.79733 1000.31  0.180
2454145.79762 1000.32  0.180
2454145.79791 1000.09  0.180
2454145.79820 1000.61  0.180
2454145.79849 1000.34  0.180
2454145.79879 1000.13  0.180
2454145.79908 1000.47  0.180
2454145.79937 1000.37  0.180
2454145.79966 1000.54  0.180
2454145.79995 1000.03  0.180
2454145.84604 1001.01  0.180
2454145.84662 1000.97  0.180
2454145.84691 1000.77  0.180
2454145.84720 1000.31  0.180
2454145.84749 1000.31  0.180
2454145.84779 1000.63  0.180
2454145.84808 1000.48  0.180
2454145.84837 1000.18  0.180
2454145.84866 1000.21  0.180
2454145.84895 1000.23  0.180
2454145.84924 1000.49  0.180
2454145.84954 1000.17  0.180
2454145.84983 1000.21  0.180
2454145.85012 1000.12  0.180
2454145.85041  999.91  0.180
2454145.85070  999.91  0.180
2454145.85099 1000.22  0.180
2454145.85129  999.98  0.180
2454145.85158 1000.10  0.180
2454145.85187 1000.46  0.180
2454145.85216 1000.34  0.180
2454145.85245 1000.47  0.180
2454145.85274 1000.54  0.180
2454145.85304 1000.51  0.180
2454145.85333 1000.48  0.180
2454145.85362 1000.27  0.180
2454145.85391 1000.37  0.180
2454145.85420 1000.58  0.180
2454145.85449 1000.70  0.180
2454145.85479 1000.84  0.180
2454145.85508 1000.80  0.180
2454145.85537 1000.81  0.180
2454145.85566 1000.82  0.180
2454145.85624 1000.89  0.180
2454145.85654 1000.95  0.180
2454145.85683 1000.94  0.180
2454145.85712 1000.64  0.180
2454145.85741 1000.52  0.180
2454145.85770 1000.95  0.180
2454145.85799 1000.69  0.180
2454145.85829 1000.12  0.180
2454145.85858 1000.16  0.180
2454145.85887 1000.45  0.180
2454145.85916 1000.39  0.180
2454145.85945 1000.32  0.180
2454145.85974 1000.14  0.180
2454145.86004 1000.53  0.180
2454145.86033 1000.50  0.180
2454145.86062 1000.24  0.180
2454145.86091 1000.42  0.180
2454145.86120  999.59  0.180
2454145.86149  999.92  0.180
2454145.86179 1000.42  0.180
2454145.86208 1000.30  0.180
2454145.86237 1000.29  0.180
2454145.86266 1000.43  0.180
2454145.86295 1000.07  0.180
2454145.86324 1000.29  0.180
2454145.86354 1000.15  0.180
2454145.86383 1000.40  0.180
2454145.86412 1000.51  0.180
2454145.86441 1000.35  0.180
2454145.86470 1000.01  0.180
2454145.86499 1000.76  0.180
2454145.86529 1000.68  0.180
2454145.86558 1000.49  0.180
2454145.86587 1000.32  0.180
2454145.86616 1000.49  0.180
2454145.86645 1000.22  0.180
2454145.86674 1000.20  0.180
2454145.86733 1000.23  0.180
2454145.86762  999.99  0.180
2454145.86791 1000.32  0.180
2454145.86849 1000.48  0.180
2454145.86879 1000.18  0.180
2454145.86908  999.93  0.180
2454145.86937 1000.39  0.180
2454145.86966  999.93  0.180
2454145.86995 1000.00  0.180
2454145.87024 1000.54  0.180
2454145.91225  999.99  0.180
2454145.91254 1000.29  0.180
2454145.91283 1000.26  0.180
2454145.91313  999.92  0.180
2454145.91342  999.69  0.180
2454145.91371 1000.09  0.180
2454145.91400  999.48  0.180
2454145.91429  999.84  0.180
2454145.91458  999.66  0.180
2454145.91488  999.74  0.180
2454145.91517  999.65  0.180
2454145.91546  999.48  0.180
2454145.91575  999.60  0.180
2454145.91604  999.48  0.180
2454145.91633  999.74  0.180
2454145.91663  999.80  0.180
2454145.91692  999.82  0.180
2454145.91721  999.59  0.180
2454145.91750  999.56  0.180
2454145.91779  999.66  0.180
2454145.91808  999.62  0.180
2454145.91838  999.52  0.180
2454145.91867  999.58  0.180
2454145.91896  999.44  0.180
2454145.91925  999.64  0.180
2454145.92246  999.23  0.180
2454145.92275  999.32  0.180
2454145.92304  999.57  0.180
2454145.92333  999.78  0.180
2454145.92363  999.32  0.180
2454145.92392  999.63  0.180
2454145.92421  999.47  0.180
2454145.92450  999.81  0.180
2454145.92479  999.81  0.180
2454145.92508  999.73  0.180
2454145.92538 1000.14  0.180
2454145.92567  999.96  0.180
2454145.92596  999.93  0.180
2454145.92625 1000.02  0.180
2454145.92654  999.81  0.180
2454145.92683  999.93  0.180
2454145.92713  999.61  0.180
2454145.92742 1000.34  0.180
2454145.92771 1000.13  0.180
2454145.92800  999.79  0.180
2454145.92829  999.85  0.180
2454145.92858  999.59  0.180
2454145.92888 1000.18  0.180
2454145.92917 1000.31  0.180
2454145.92946  999.90  0.180
2454145.92975  999.51  0.180
2454145.93004  999.73  0.180
2454145.93033  999.99  0.180
2454145.93063  999.59  0.180
2454145.93092  999.46  0.180
2454145.93121  999.71  0.180
2454145.93150  999.83  0.180
2454145.93179  999.50  0.180
2454145.93208  999.39  0.180
2454145.93238  999.54  0.180
2454145.93267  999.87  0.180
2454145.93296  999.88  0.180
2454145.93325 1000.06  0.180
2454145.93354  999.64  0.180
2454145.93383  999.62  0.180
2454145.93413  999.75  0.180
2454145.93442  999.96  0.180
2454145.93471  999.68  0.180
2454145.93500  999.56  0.180
2454145.93529  999.73  0.180
2454145.93558  999.74  0.180
2454145.93588  999.88  0.180
2454145.93617  999.96  0.180
2454145.93646  999.98  0.180
2454145.93675 1000.47  0.180
2454145.93733  999.04  0.180
2454145.93763  999.69  0.180
2454145.93792  999.18  0.180
2454145.93850  999.14  0.180
2454145.93879  999.11  0.180
2454145.93908  999.17  0.180
2454145.93938  999.41  0.180
2454145.93967  998.99  0.180
2454145.93996  999.41  0.180
2454145.94025  999.39  0.180
2454145.94054  999.27  0.180
2454145.94083  999.33  0.180
2454145.95559  999.14  0.180
2454145.98474  999.91  0.180
2454145.98503  999.40  0.180
2454145.98532  999.20  0.180
2454145.98562  999.67  0.180
2454145.98591  999.99  0.180
2454145.98620  999.60  0.180
2454145.98649  999.62  0.180
2454145.98678 1000.02  0.180
2454145.98707  999.34  0.180
2454145.98737  999.68  0.180
2454145.98766  999.54  0.180
2454145.98795  999.43  0.180
2454145.98824  999.44  0.180
2454145.98853  999.81  0.180
2454145.98882  999.34  0.180
2454145.98912  999.40  0.180
2454145.98941  999.71  0.180
2454145.98970  999.51  0.180
2454145.98999  999.11  0.180
2454145.99028  999.27  0.180
2454145.99116  999.23  0.180
2454145.99174  999.36  0.180
2454145.99203  999.24  0.180
2454145.99232  999.86  0.180
2454145.99262  999.19  0.180
2454145.99291  999.39  0.180
2454145.99320  999.95  0.180
2454145.99349  999.70  0.180
2454145.99378  999.86  0.180
2454145.99407  999.68  0.180
2454145.99437  999.40  0.180
2454145.99466  999.79  0.180
2454145.99495 1000.25  0.180
2454145.99524  999.48  0.180
2454145.99553  999.40  0.180
2454145.99582 1000.22  0.180
2454145.99612  999.61  0.180
2454145.99641  999.83  0.180
2454145.99670  999.55  0.180
2454145.99699  999.77  0.180
2454145.99728 1000.05  0.180
2454145.99757  999.63  0.180
2454145.99787  999.62  0.180
2454145.99816 1000.13  0.180
2454145.99845  999.57  0.180
2454145.99874  999.88  0.180
2454145.99903  999.67  0.180
2454145.99932  999.65  0.180
2454145.99962 1000.21  0.180
2454145.99991 1000.17  0.180
2454146.00020 1000.04  0.180
2454146.00049  999.22  0.180
2454146.00078  999.76  0.180
2454146.00107  999.87  0.180
2454146.00137  999.81  0.180
2454146.00166  999.55  0.180
2454146.00195  999.61  0.180
2454146.00224  999.87  0.180
2454146.00253  999.90  0.180
2454146.00282  999.73  0.180
2454146.00312  999.81  0.180
2454146.00341  999.75  0.180
2454146.00370  999.78  0.180
2454146.00399  999.33  0.180
2454146.00428  999.55  0.180
2454146.00457  999.99  0.180
2454146.00487 1000.09  0.180
2454146.00516  999.93  0.180
2454146.00545 1000.18  0.180
2454146.00574 1000.10  0.180
2454146.00662 1000.54  0.180
2454146.00691  999.94  0.180
2454146.00720  999.71  0.180
2454146.00749  999.94  0.180
2454146.00778  999.83  0.180
2454146.00807 1000.13  0.180
2454146.00837 1000.15  0.180
2454146.00866 1000.15  0.180
2454146.00895 1000.28  0.180
2454146.00924  999.73  0.180
2454146.00953  999.97  0.180
2454146.01128  999.72  0.180
2454146.01157  999.80  0.180
2454146.01187  999.71  0.180
2454146.01216  999.73  0.180
2454146.01245  999.80  0.180
2454146.01274  999.68  0.180
2454146.01303  999.81  0.180
2454146.01332  999.82  0.180
2454146.01362  999.87  0.180
2454146.01391  999.88  0.180
2454146.01420  999.74  0.180
2454146.01449  998.94  0.180
2454146.01478 1000.59  0.180
2454146.05647  999.67  0.180
2454146.05676  999.62  0.180
2454146.05706  999.01  0.180
2454146.05735 1000.11  0.180
2454146.05764  999.40  0.180
2454146.05793  999.73  0.180
2454146.05822  999.96  0.180
2454146.05851 1000.18  0.180
2454146.05881  999.60  0.180
2454146.05910  999.87  0.180
2454146.05939 1000.07  0.180
2454146.05968  999.99  0.180
2454146.05997 1000.35  0.180
2454146.06026  999.70  0.180
2454146.06056 1000.09  0.180
2454146.06085  999.99  0.180
2454146.06114  999.39  0.180
2454146.06143  999.43  0.180
2454146.06172  999.94  0.180
2454146.06201  999.79  0.180
2454146.06231  999.81  0.180
2454146.06260 1000.18  0.180
2454146.06289  999.96  0.180
2454146.06318  999.46  0.180
2454146.06347 1000.07  0.180
2454146.06376 1000.18  0.180
2454146.06406  999.83  0.180
2454146.06435  999.85  0.180
2454146.06464  999.74  0.180
2454146.06493  999.69  0.180
2454146.06522  999.91  0.180
2454146.06551  999.81  0.180
2454146.06581  999.82  0.180
2454146.06610  999.04  0.180
2454146.06639 1000.34  0.180
2454146.06668  999.82  0.180
2454146.06697 1000.00  0.180
2454146.06726  999.95  0.180
2454146.06756  999.67  0.180
2454146.06785  999.94  0.180
2454146.06814  999.96  0.180
2454146.06843  999.69  0.180
2454146.06872 1000.03  0.180
2454146.06901  999.84  0.180
2454146.06931  999.73  0.180
2454146.06960  999.87  0.180
2454146.06989  999.22  0.180
2454146.07018  999.16  0.180
2454146.07047  999.87  0.180
2454146.07076  999.22  0.180
2454146.07106  999.30  0.180
2454146.07135  999.74  0.180
2454146.07164  999.66  0.180
2454146.07193  999.85  0.180
2454146.07222  999.83  0.180
2454146.07251  999.63  0.180
2454146.07281  999.37  0.180
2454146.07310  999.69  0.180
2454146.07339  999.89  0.180
2454146.07368  999.90  0.180
2454146.07397  999.45  0.180
2454146.07426  999.76  0.180
2454146.07456  999.92  0.180
2454146.07485  999.81  0.180
2454146.07514  999.41  0.180
2454146.07543  999.53  0.180
2454146.07572  999.92  0.180
2454146.07601 1000.31  0.180
2454146.07631 1000.53  0.180
2454146.07689  999.12  0.180
2454146.07718 1000.43  0.180
2454146.07747  999.33  0.180
2454146.07776  998.97  0.180
2454146.07806  999.61  0.180
2454146.07835  999.90  0.180
2454146.07864 1000.27  0.180
2454146.07893  999.63  0.180
2454146.07922  999.83  0.180
2454146.07951 1000.04  0.180
2454146.07981 1000.18  0.180
2454146.08010 1000.00  0.180
2454146.08039 1000.39  0.180
2454146.08068  999.90  0.180
2454146.08097  999.91  0.180
2454146.08126 1000.19  0.180
2454146.08156 1000.16  0.180
2454146.08185  999.77  0.180
2454146.08214  999.97  0.180
2454146.08243  999.27  0.180
2454146.08272 1000.03  0.180
2454146.08301  999.67  0.180
2454146.08331  999.73  0.180
2454146.08360  999.64  0.180
2454146.08389  999.45  0.180
2454146.08418  999.95  0.180
2454146.08447  999.66  0.180
2454146.08476 1000.02  0.180
2454146.08506 1000.35  0.180
2454146.08535  999.30  0.180
2454146.12315 1000.10  0.180
2454146.12402 1000.35  0.180
2454146.12431  999.86  0.180
2454146.12461 1000.48  0.180
2454146.12490 1000.61  0.180
2454146.12519  999.42  0.180
2454146.12577 1000.28  0.180
2454146.12606 1000.34  0.180
2454146.12636 1000.34  0.180
2454146.12665 1000.56  0.180
2454146.12694 1000.80  0.180
2454146.12723 1000.59  0.180
2454146.12752 1000.61  0.180
2454146.12781 1000.67  0.180
2454146.12811 1000.26  0.180
2454146.12840 1000.14  0.180
2454146.12869 1000.69  0.180
2454146.12898 1000.86  0.180
2454146.12927 1000.74  0.180
2454146.12956 1000.52  0.180
2454146.12986 1000.29  0.180
2454146.13015 1000.45  0.180
2454146.13044 1000.68  0.180
2454146.13073 1000.48  0.180
2454146.13102 1000.44  0.180
2454146.13131 1000.10  0.180
2454146.13161 1000.18  0.180
2454146.13190 1000.51  0.180
2454146.13219 1000.30  0.180
2454146.13248 1000.21  0.180
2454146.13277 1000.51  0.180
2454146.13306 1000.27  0.180
2454146.13336 1000.29  0.180
2454146.13365 1000.14  0.180
2454146.13394 1000.50  0.180
2454146.13423 1000.51  0.180
2454146.13452 1000.63  0.180
2454146.13481 1000.43  0.180
2454146.13511 1000.49  0.180
2454146.13540 1000.22  0.180
2454146.13569 1000.40  0.180
2454146.13598 1000.68  0.180
2454146.13627 1000.37  0.180
2454146.13656 1000.35  0.180
2454146.13686  999.59  0.180
2454146.13715 1000.16  0.180
2454146.13744 1000.31  0.180
2454146.13773  999.97  0.180
2454146.13802 1000.21  0.180
2454146.13831  999.58  0.180
2454146.13861 1000.56  0.180
2454146.13890  999.87  0.180
2454146.13919  999.71  0.180
2454146.13948 1000.51  0.180
2454146.13977 1000.28  0.180
2454146.14006 1000.24  0.180
2454146.14036 1000.19  0.180
2454146.14065 1000.11  0.180
2454146.14094 1000.34  0.180
2454146.14123 1000.47  0.180
2454146.14152 1000.74  0.180
2454146.14181 1000.52  0.180
2454146.14211 1000.60  0.180
2454146.14240 1000.71  0.180
2454146.14269 1000.51  0.180
2454146.14298 1000.69  0.180
2454146.14327 1000.86  0.180
2454146.14356 1000.69  0.180
2454146.14386 1000.09  0.180
2454146.14415  999.87  0.180
2454146.14444 1000.53  0.180
2454146.14473 1000.66  0.180
2454146.14502 1000.42  0.180
2454146.14531 1000.50  0.180
2454146.14561 1000.54  0.180
2454146.14648 1000.44  0.180
2454146.14706  999.46  0.180
2454146.14736  999.50  0.180
2454146.14794 1000.66  0.180
2454146.14911 1000.03  0.180
2454146.14940 1000.66  0.180
2454146.14969 1000.41  0.180
2454146.14998 1000.08  0.180
2454146.15027 1000.37  0.180
2454146.15056 1000.77  0.180
2454146.15086 1000.70  0.180
2454146.15115 1000.84  0.180
2454146.15144 1000.08  0.180
2454146.15173 1000.62  0.180
2454146.15202 1000.27  0.180
2454146.15231 1000.46  0.180
2454146.15261 1000.28  0.180
2454146.15290 1000.53  0.180
2454146.15319 1000.21  0.180
2454146.15348 1000.30  0.180
2454146.15377 1000.48  0.180
2454146.15406 1000.15  0.180
2454146.15436 1000.14  0.180
2454146.15465 1000.30  0.180
2454146.15494 1000.42  0.180
2454146.15523 1000.29  0.180
2454146.15581  999.83  0.180
2454146.19371 1000.20  0.180
2454146.19487 1000.64  0.180
2454146.19517 1000.69  0.180
2454146.19546 1000.65  0.180
2454146.19575 1000.24  0.180
2454146.19604  999.50  0.180
2454146.19633  999.56  0.180
2454146.19662 1000.44  0.180
2454146.19692 1000.41  0.180
2454146.19721 1000.08  0.180
2454146.19750 1000.39  0.180
2454146.19779 1000.26  0.180
2454146.19808 1000.19  0.180
2454146.19837 1000.14  0.180
2454146.19867  999.90  0.180
2454146.19896 1000.71  0.180
2454146.19925 1000.16  0.180
2454146.19954 1000.30  0.180
2454146.19983 1000.39  0.180
2454146.20012 1000.41  0.180
2454146.20042  999.89  0.180
2454146.20071 1000.69  0.180
2454146.20100 1000.54  0.180
2454146.20129 1000.41  0.180
2454146.20158  999.92  0.180
2454146.20187  999.85  0.180
2454146.20217  999.94  0.180
2454146.20246 1000.19  0.180
2454146.20275 1000.43  0.180
2454146.20304 1000.06  0.180
2454146.20333 1000.23  0.180
2454146.20362 1000.41  0.180
2454146.20392 1000.45  0.180
2454146.20421 1000.50  0.180
2454146.20450 1000.58  0.180
2454146.20479  999.87  0.180
2454146.20508 1000.10  0.180
2454146.20537 1000.24  0.180
2454146.20567 1000.31  0.180
2454146.20596 1000.34  0.180
2454146.20625 1000.56  0.180
2454146.20654 1000.18  0.180
2454146.20683 1000.54  0.180
2454146.20712 1000.44  0.180
2454146.20742 1000.41  0.180
2454146.20771  999.87  0.180
2454146.20800 1000.03  0.180
2454146.20829 1000.33  0.180
2454146.20858  999.82  0.180
2454146.20887  999.94  0.180
2454146.20917 1000.01  0.180
2454146.20946  999.57  0.180
2454146.20975 1000.19  0.180
2454146.21004  999.69  0.180
2454146.21062  999.77  0.180
2454146.21092  999.94  0.180
2454146.21121  999.92  0.180
2454146.21150  999.82  0.180
2454146.21179 1000.02  0.180

#END#  -ref=VIZ542d63fe1e03 ======================================================================================================================================================================================================================================================================================================================
